id,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
407759,19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
221884,61, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,50, United-States, >50K
148475,49, Private, Assoc-voc, Divorced, Tech-support, Unmarried, White, Female,40, United-States, <=50K
274964,28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,38, United-States, <=50K
160107,50, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,55, United-States, >50K
167265,43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,84, United-States, >50K
148226,34, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,48, United-States, <=50K
153869,28, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
208881,31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
256953,55, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, Black, Female,44, United-States, <=50K
100147,26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,45, United-States, >50K
166461,51, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Wife, Black, Female,40, United-States, >50K
171327,35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
297335,42, Private, Assoc-acdm, Married-spouse-absent, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,31, Laos, <=50K
133166,63, ?, Doctorate, Married-civ-spouse, ?, Husband, White, Male,12, United-States, <=50K
169589,31, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,30, United-States, <=50K
273734,22, Local-gov, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,20, United-States, <=50K
158301,67, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,60, United-States, <=50K
257117,50, ?, 9th, Married-civ-spouse, ?, Husband, White, Male,50, United-States, <=50K
196725,63, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,24, United-States, <=50K
137444,31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
286960,17, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,40, United-States, <=50K
201435,41, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,40, United-States, <=50K
216931,53, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,38, United-States, <=50K
212665,44, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,99, United-States, <=50K
462820,24, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,40, United-States, <=50K
198841,35, Private, Assoc-voc, Divorced, Tech-support, Own-child, White, Male,35, United-States, <=50K
219886,61, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Female,40, United-States, >50K
163003,31, Private, Assoc-acdm, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,40, Philippines, <=50K
112262,44, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
213105,56, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,36, United-States, >50K
302072,66, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
338105,45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,40, Vietnam, <=50K
58213,69, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
125684,64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
215419,38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,36, United-States, >50K
413760,43, Local-gov, Some-college, Separated, Craft-repair, Not-in-family, Black, Male,40, United-States, <=50K
205339,37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,49, United-States, <=50K
236570,19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,16, United-States, <=50K
247552,59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
184007,50, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
341187,33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
220187,56, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,45, United-States, >50K
198258,28, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
175821,27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,34, United-States, <=50K
92288,42, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,40, ?, <=50K
261418,34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, <=50K
203319,19, Private, 11th, Never-married, Sales, Own-child, White, Male,30, United-States, <=50K
166083,68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
109001,28, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,38, United-States, >50K
106765,81, ?, Some-college, Widowed, ?, Unmarried, White, Female,4, United-States, <=50K
197387,22, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,40, United-States, <=50K
284834,58, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
87535,31, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,25, United-States, <=50K
175587,17, Local-gov, 11th, Never-married, Protective-serv, Own-child, White, Male,30, United-States, <=50K
242700,25, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,50, United-States, >50K
161478,23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,23, United-States, <=50K
51498,25, Private, 12th, Never-married, Other-service, Other-relative, White, Male,40, United-States, <=50K
220124,47, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
188503,39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,60, United-States, >50K
113324,44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
208872,46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
34180,38, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,35, United-States, <=50K
292023,23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,30, United-States, <=50K
141118,34, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,35, United-States, <=50K
348592,33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, >50K
185203,38, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,20, United-States, <=50K
165278,52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
116933,50, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,33, United-States, <=50K
237608,38, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,45, United-States, >50K
84787,35, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, <=50K
217892,67, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, >50K
325971,60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
206878,44, Private, HS-grad, Never-married, Sales, Other-relative, White, Female,15, United-States, <=50K
127772,38, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Own-child, White, Male,50, United-States, <=50K
208577,29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
344152,65, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
40681,33, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
95108,29, ?, HS-grad, Never-married, ?, Not-in-family, White, Male,40, United-States, <=50K
280603,18, Private, 11th, Never-married, Sales, Own-child, White, Female,30, United-States, <=50K
188436,43, Private, Prof-school, Divorced, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
134220,42, Private, Assoc-voc, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,40, United-States, <=50K
177989,42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
164190,32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,30, United-States, <=50K
90897,36, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Female,40, United-States, <=50K
33126,41, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, United-States, >50K
270886,30, Private, Some-college, Never-married, Other-service, Own-child, White, Female,40, United-States, <=50K
216129,21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,35, United-States, <=50K
189368,33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,40, United-States, >50K
141418,19, ?, Some-college, Never-married, ?, Own-child, White, Male,15, United-States, <=50K
306225,19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,25, United-States, <=50K
330664,35, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,40, United-States, <=50K
191765,43, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,35, United-States, <=50K
289353,45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,24, United-States, <=50K
53147,25, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Male,50, United-States, <=50K
122353,39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
188767,26, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
239576,60, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,10, United-States, <=50K
155141,52, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Wife, White, Female,40, United-States, >50K
64520,22, Private, 12th, Never-married, Transport-moving, Unmarried, White, Male,30, United-States, <=50K
478994,23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,40, United-States, <=50K
155654,46, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,40, United-States, <=50K
124052,34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,30, United-States, <=50K
245053,39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
183585,38, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
323639,56, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,25, United-States, <=50K
186791,55, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
284303,40, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States, >50K
186666,23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K
200153,39, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
180931,24, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,30, United-States, <=50K
183173,51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
120131,47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, Cuba, >50K
263300,25, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,50, United-States, <=50K
226443,34, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,55, United-States, >50K
404868,18, Private, 11th, Never-married, Sales, Own-child, Black, Female,20, United-States, <=50K
208506,19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,28, United-States, <=50K
46746,32, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,40, United-States, <=50K
246183,49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
165309,40, ?, 7th-8th, Separated, ?, Not-in-family, White, Female,8, United-States, <=50K
122749,43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,55, United-States, <=50K
38822,71, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
167963,59, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,40, United-States, <=50K
273241,32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States, >50K
120238,25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
167990,32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, Ireland, <=50K
225507,17, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Black, Female,15, United-States, <=50K
125000,57, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, >50K
174120,17, Self-emp-not-inc, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,15, United-States, <=50K
230959,27, Private, Bachelors, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,40, Philippines, <=50K
132125,41, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, <=50K
68461,62, ?, Doctorate, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,40, United-States, >50K
227178,19, Private, 11th, Never-married, Sales, Not-in-family, White, Female,25, United-States, <=50K
165798,41, Private, 5th-6th, Divorced, Other-service, Unmarried, White, Female,40, Puerto-Rico, <=50K
129573,39, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,50, United-States, >50K
224377,30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
179481,37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
434268,18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,15, United-States, <=50K
173716,40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, >50K
244803,38, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,60, Cuba, >50K
114230,24, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,40, United-States, <=50K
188661,33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, <=50K
216093,48, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
124963,51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
85341,48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
193490,43, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, <=50K
80058,34, Private, Prof-school, Never-married, Exec-managerial, Own-child, White, Male,50, United-States, <=50K
139907,41, Private, Assoc-voc, Separated, Craft-repair, Not-in-family, White, Male,30, United-States, <=50K
54342,51, Self-emp-inc, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Male,60, United-States, >50K
188767,25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
117222,20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,50, United-States, <=50K
171831,61, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, <=50K
187119,35, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,70, United-States, <=50K
97277,42, Local-gov, Masters, Divorced, Prof-specialty, Unmarried, White, Female,40, United-States, <=50K
219760,26, Local-gov, HS-grad, Never-married, Other-service, Other-relative, White, Male,16, United-States, <=50K
63299,46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,50, United-States, <=50K
171482,39, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,40, United-States, >50K
344742,18, ?, 10th, Never-married, ?, Own-child, White, Male,40, United-States, <=50K
210869,29, Private, Some-college, Never-married, Sales, Own-child, Black, Male,80, United-States, <=50K
38312,39, Private, Some-college, Married-spouse-absent, Craft-repair, Unmarried, White, Male,40, United-States, >50K
119939,47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
83953,40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States, >50K
101383,43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
204374,32, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
176831,31, Private, 10th, Divorced, Sales, Other-relative, White, Female,40, United-States, <=50K
60688,19, ?, Some-college, Never-married, ?, Own-child, White, Male,35, United-States, <=50K
251305,44, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
200947,46, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
46704,53, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
119721,43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
58930,41, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
247750,35, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Male,40, United-States, <=50K
67725,48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, <=50K
200775,28, State-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States, <=50K
183542,44, Private, Bachelors, Widowed, Prof-specialty, Unmarried, White, Female,32, United-States, <=50K
25139,20, ?, Some-college, Never-married, ?, Own-child, White, Female,40, United-States, <=50K
123325,51, Local-gov, Prof-school, Widowed, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
269786,28, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,50, United-States, <=50K
51089,36, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,60, United-States, <=50K
136985,28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,35, United-States, <=50K
129350,21, Private, Some-college, Never-married, Sales, Own-child, White, Male,40, United-States, <=50K
35595,34, ?, Bachelors, Married-civ-spouse, ?, Husband, White, Male,30, United-States, <=50K
61299,36, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
192321,25, ?, Assoc-acdm, Never-married, ?, Own-child, White, Female,80, United-States, <=50K
257644,31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,43, United-States, <=50K
70884,44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,60, United-States, <=50K
159726,49, Local-gov, 11th, Divorced, Handlers-cleaners, Unmarried, White, Male,40, United-States, <=50K
174395,40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
175534,64, Federal-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,40, China, >50K
173050,54, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
32519,27, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,55, South, <=50K
322999,18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,20, United-States, <=50K
148874,68, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Black, Male,44, United-States, <=50K
43738,64, Private, Doctorate, Widowed, Prof-specialty, Not-in-family, White, Male,80, United-States, >50K
195385,36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,40, United-States, <=50K
149809,21, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,24, United-States, <=50K
51985,22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,30, United-States, <=50K
105384,61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
137591,24, Private, Some-college, Never-married, Sales, Own-child, White, Male,10, Greece, <=50K
324791,49, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
184303,25, Private, Some-college, Separated, Priv-house-serv, Other-relative, White, Female,30, El-Salvador, <=50K
314347,66, ?, HS-grad, Married-civ-spouse, ?, Husband, Black, Male,40, United-States, <=50K
274010,29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,45, United-States, <=50K
321031,22, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,40, United-States, <=50K
313929,57, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,40, United-States, <=50K
394669,41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
152951,29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
247115,20, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,35, United-States, <=50K
175958,47, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, >50K
109039,22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,55, United-States, <=50K
141326,59, Self-emp-inc, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,50, United-States, >50K
74334,42, State-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,40, United-States, >50K
47462,64, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,35, United-States, <=50K
182344,29, Federal-gov, HS-grad, Married-spouse-absent, Other-service, Unmarried, Black, Male,40, United-States, <=50K
295912,25, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,20, United-States, <=50K
311495,62, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
236746,44, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,45, United-States, >50K
187643,21, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,40, United-States, <=50K
282923,60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
501671,46, Private, 10th, Divorced, Machine-op-inspct, Unmarried, Black, Male,40, United-States, <=50K
29591,44, Federal-gov, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,40, United-States, >50K
301556,21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,19, United-States, <=50K
187240,18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,18, United-States, <=50K
219483,39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,32, United-States, <=50K
594187,33, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
200474,63, Private, 1st-4th, Divorced, Transport-moving, Not-in-family, White, Male,40, United-States, <=50K
152795,52, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,52, United-States, >50K
230789,17, Private, 9th, Never-married, Sales, Own-child, Black, Male,22, United-States, <=50K
311231,45, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
114691,31, Private, HS-grad, Never-married, Sales, Own-child, White, Male,40, United-States, <=50K
194591,35, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, <=50K
114691,31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
42017,51, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
383384,48, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,60, United-States, <=50K
29444,28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,40, United-States, <=50K
53727,42, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,40, ?, <=50K
277022,38, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,40, Columbia, <=50K
113324,43, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
342709,30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
179203,24, Private, 12th, Never-married, Sales, Other-relative, White, Male,55, United-States, <=50K
251474,46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States, >50K
93730,50, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,60, United-States, <=50K
37894,22, Private, HS-grad, Separated, Other-service, Other-relative, White, Male,35, United-States, <=50K
272918,18, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,15, United-States, <=50K
151411,53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
210648,40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,44, United-States, >50K
347491,36, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, <=50K
255885,32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,43, United-States, >50K
356838,39, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,12, United-States, <=50K
216164,46, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
288781,26, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,42, United-States, <=50K
439779,19, Private, Some-college, Never-married, Sales, Own-child, White, Male,15, United-States, <=50K
161638,24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,40, Ecuador, <=50K
190525,28, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,40, United-States, <=50K
276249,25, Local-gov, Masters, Never-married, Prof-specialty, Own-child, White, Female,40, United-States, <=50K
147265,44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
245090,38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Nicaragua, <=50K
219682,42, State-gov, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,45, United-States, <=50K
392100,28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,40, United-States, <=50K
358682,36, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Male,50, ?, <=50K
262244,47, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,60, United-States, >50K
171228,46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,35, Guatemala, <=50K
218445,21, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,40, Mexico, <=50K
182609,19, ?, HS-grad, Never-married, ?, Own-child, Black, Female,25, United-States, <=50K
509462,35, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,45, United-States, <=50K
213258,26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
118401,21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,30, United-States, <=50K
45814,67, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, United-States, <=50K
329733,54, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,40, United-States, >50K
29957,26, Private, Masters, Never-married, Tech-support, Other-relative, White, Male,25, United-States, <=50K
215854,51, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,50, United-States, <=50K
327766,27, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,45, United-States, <=50K
405765,27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, ?, >50K
80680,39, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,40, United-States, <=50K
